elapsed_seconds,phase,blocks_total,blocks_done,tuples_total,tuples_done,container_memory_bytes
8.816883,building index: loading tuples on disk,1852,796,0,21516,199860224
8.987762,building index: loading tuples on disk,1852,806,0,21775,199917568
9.162696,building index: loading tuples on disk,1852,816,0,22037,200531968
9.339536,building index: loading tuples on disk,1852,825,0,22290,200736768
9.508681,building index: loading tuples on disk,1852,834,0,22543,201089024
9.682283,building index: loading tuples on disk,1852,844,0,22809,199815168
9.84716,building index: loading tuples on disk,1852,853,0,23051,201576448
10.02253,building index: loading tuples on disk,1852,863,0,23313,202633216
10.194314,building index: loading tuples on disk,1852,872,0,23550,202014720
10.369141,building index: loading tuples on disk,1852,881,0,23801,203190272
10.541121,building index: loading tuples on disk,1852,890,0,24049,202788864
10.712378,building index: loading tuples on disk,1852,900,0,24302,202776576
10.885881,building index: loading tuples on disk,1852,909,0,24551,204029952
11.059916,building index: loading tuples on disk,1852,918,0,24802,203517952
11.229307,building index: loading tuples on disk,1852,927,0,25043,203759616
11.398793,building index: loading tuples on disk,1852,936,0,25295,203829248
11.576568,building index: loading tuples on disk,1852,946,0,25550,204521472
11.743982,building index: loading tuples on disk,1852,955,0,25787,205410304
11.922798,building index: loading tuples on disk,1852,964,0,26054,205529088
12.101444,building index: loading tuples on disk,1852,974,0,26300,205459456
12.275584,building index: loading tuples on disk,1852,983,0,26550,206221312
12.447944,building index: loading tuples on disk,1852,992,0,26787,205758464
12.617173,building index: loading tuples on disk,1852,1000,0,27020,206168064
12.783056,building index: loading tuples on disk,1852,1009,0,27244,207060992
12.955763,building index: loading tuples on disk,1852,1018,0,27495,206503936
13.131278,building index: loading tuples on disk,1852,1027,0,27734,206221312
13.305729,building index: loading tuples on disk,1852,1036,0,27974,206864384
13.476512,building index: loading tuples on disk,1852,1045,0,28226,207446016
13.641211,building index: loading tuples on disk,1852,1053,0,28448,208138240
13.803849,building index: loading tuples on disk,1852,1061,0,28670,207577088
13.972199,building index: loading tuples on disk,1852,1071,0,28918,208044032
14.143786,building index: loading tuples on disk,1852,1080,0,29162,208384000
14.318662,building index: loading tuples on disk,1852,1088,0,29397,209641472
14.489469,building index: loading tuples on disk,1852,1097,0,29636,208953344
14.668374,building index: loading tuples on disk,1852,1106,0,29876,210481152
14.843143,building index: loading tuples on disk,1852,1115,0,30105,209612800
15.018475,building index: loading tuples on disk,1852,1123,0,30335,210247680
15.189258,building index: loading tuples on disk,1852,1132,0,30570,209956864
15.365473,building index: loading tuples on disk,1852,1141,0,30810,210370560
15.537551,building index: loading tuples on disk,1852,1150,0,31051,210964480
15.707861,building index: loading tuples on disk,1852,1158,0,31283,211214336
15.876411,building index: loading tuples on disk,1852,1166,0,31502,212013056
16.039589,building index: loading tuples on disk,1852,1174,0,31722,212160512
16.209169,building index: loading tuples on disk,1852,1183,0,31957,211742720
16.389007,building index: loading tuples on disk,1852,1192,0,32187,212418560
16.560483,building index: loading tuples on disk,1852,1200,0,32404,210812928
16.724459,building index: loading tuples on disk,1852,1207,0,32615,211173376
16.891112,building index: loading tuples on disk,1852,1216,0,32840,212717568
17.061717,building index: loading tuples on disk,1852,1224,0,33062,213250048
17.228259,building index: loading tuples on disk,1852,1232,0,33288,213471232
17.403399,building index: loading tuples on disk,1852,1241,0,33514,214085632
17.570078,building index: loading tuples on disk,1852,1249,0,33743,213831680
17.741149,building index: loading tuples on disk,1852,1257,0,33958,213950464
17.909545,building index: loading tuples on disk,1852,1265,0,34174,213852160
18.074827,building index: loading tuples on disk,1852,1274,0,34405,213848064
18.253722,building index: loading tuples on disk,1852,1282,0,34640,214437888
18.424416,building index: loading tuples on disk,1852,1291,0,34867,215031808
18.600569,building index: loading tuples on disk,1852,1299,0,35098,215629824
18.776089,building index: loading tuples on disk,1852,1308,0,35322,216137728
18.942988,building index: loading tuples on disk,1852,1316,0,35532,214081536
19.107793,building index: loading tuples on disk,1852,1324,0,35754,216305664
19.28002,building index: loading tuples on disk,1852,1332,0,35971,216264704
19.448886,building index: loading tuples on disk,1852,1340,0,36197,216473600
19.626414,building index: loading tuples on disk,1852,1349,0,36428,217149440
19.80225,building index: loading tuples on disk,1852,1357,0,36648,217145344
19.970563,building index: loading tuples on disk,1852,1365,0,36869,216842240
20.139185,building index: loading tuples on disk,1852,1373,0,37088,217714688
20.307758,building index: loading tuples on disk,1852,1381,0,37292,217632768
20.479432,building index: loading tuples on disk,1852,1388,0,37489,217677824
20.649916,building index: loading tuples on disk,1852,1396,0,37701,218640384
20.822836,building index: loading tuples on disk,1852,1403,0,37907,219164672
20.990632,building index: loading tuples on disk,1852,1411,0,38121,218791936
21.16095,building index: loading tuples on disk,1852,1419,0,38331,219258880
21.327726,building index: loading tuples on disk,1852,1427,0,38540,219639808
21.500362,building index: loading tuples on disk,1852,1435,0,38766,219496448
21.676554,building index: loading tuples on disk,1852,1444,0,38992,219852800
21.853356,building index: loading tuples on disk,1852,1452,0,39214,220475392
22.02441,building index: loading tuples on disk,1852,1460,0,39428,221122560
22.193059,building index: loading tuples on disk,1852,1468,0,39642,221261824
22.366562,building index: loading tuples on disk,1852,1476,0,39865,221171712
22.542158,building index: loading tuples on disk,1852,1484,0,40084,220745728
22.711172,building index: loading tuples on disk,1852,1492,0,40291,221519872
22.887309,building index: loading tuples on disk,1852,1500,0,40507,221925376
23.05339,building index: loading tuples on disk,1852,1507,0,40710,222203904
23.227562,building index: loading tuples on disk,1852,1515,0,40922,222298112
23.402624,building index: loading tuples on disk,1852,1524,0,41149,223223808
23.576529,building index: loading tuples on disk,1852,1532,0,41367,223137792
23.745326,building index: loading tuples on disk,1852,1539,0,41577,222789632
23.912785,building index: loading tuples on disk,1852,1547,0,41777,222916608
24.081213,building index: loading tuples on disk,1852,1555,0,41995,223272960
24.249052,building index: loading tuples on disk,1852,1562,0,42197,223444992
24.425183,building index: loading tuples on disk,1852,1570,0,42405,223666176
24.596077,building index: loading tuples on disk,1852,1578,0,42611,224161792
24.77142,building index: loading tuples on disk,1852,1586,0,42832,224698368
24.947865,building index: loading tuples on disk,1852,1594,0,43047,224550912
25.123159,building index: loading tuples on disk,1852,1602,0,43260,225607680
25.290946,building index: loading tuples on disk,1852,1609,0,43456,224874496
25.457737,building index: loading tuples on disk,1852,1616,0,43655,225689600
25.628014,building index: loading tuples on disk,1852,1624,0,43872,225304576
25.800873,building index: loading tuples on disk,1852,1632,0,44083,226086912
25.973073,building index: loading tuples on disk,1852,1640,0,44292,226230272
26.142175,building index: loading tuples on disk,1852,1648,0,44504,226938880
26.317149,building index: loading tuples on disk,1852,1656,0,44715,226811904
26.486711,building index: loading tuples on disk,1852,1663,0,44922,227737600
26.657702,building index: loading tuples on disk,1852,1671,0,45126,227426304
26.823767,building index: loading tuples on disk,1852,1678,0,45322,226709504
26.990841,building index: loading tuples on disk,1852,1686,0,45528,228057088
27.154769,building index: loading tuples on disk,1852,1693,0,45730,228704256
27.327408,building index: loading tuples on disk,1852,1701,0,45930,227643392
27.498881,building index: loading tuples on disk,1852,1708,0,46138,228311040
27.671609,building index: loading tuples on disk,1852,1716,0,46352,228139008
27.838326,building index: loading tuples on disk,1852,1723,0,46544,229154816
28.008162,building index: loading tuples on disk,1852,1731,0,46752,229314560
28.181722,building index: loading tuples on disk,1852,1739,0,46964,229117952
28.357694,building index: loading tuples on disk,1852,1747,0,47171,229834752
28.53574,building index: loading tuples on disk,1852,1754,0,47378,229769216
28.707933,building index: loading tuples on disk,1852,1762,0,47577,229736448
28.879088,building index: loading tuples on disk,1852,1769,0,47780,229879808
29.05024,building index: loading tuples on disk,1852,1777,0,48000,229556224
29.230445,building index: loading tuples on disk,1852,1784,0,48173,230301696
29.417387,building index: loading tuples on disk,1852,1790,0,48349,229986304
29.603391,building index: loading tuples on disk,1852,1796,0,48516,231370752
29.786241,building index: loading tuples on disk,1852,1803,0,48706,230936576
29.962044,building index: loading tuples on disk,1852,1811,0,48908,231624704
30.138889,building index: loading tuples on disk,1852,1818,0,49099,231403520
30.314158,building index: loading tuples on disk,1852,1826,0,49302,231571456
30.490719,building index: loading tuples on disk,1852,1833,0,49491,232407040
30.672064,building index: loading tuples on disk,1852,1840,0,49695,232210432
30.842258,building index: loading tuples on disk,1852,1847,0,49886,232738816
