elapsed_seconds,phase,blocks_total,blocks_done,tuples_total,tuples_done,container_memory_bytes
15.218405,building index: loading tuples on disk,1852,1090,0,29431,207388672
15.392492,building index: loading tuples on disk,1852,1098,0,29656,207134720
15.56629,building index: loading tuples on disk,1852,1106,0,29886,207790080
15.741122,building index: loading tuples on disk,1852,1115,0,30105,207790080
15.910002,building index: loading tuples on disk,1852,1123,0,30321,206495744
16.079352,building index: loading tuples on disk,1852,1130,0,30535,208875520
16.250329,building index: loading tuples on disk,1852,1138,0,30749,207781888
16.422301,building index: loading tuples on disk,1852,1147,0,30974,208482304
16.596761,building index: loading tuples on disk,1852,1155,0,31210,208748544
16.774749,building index: loading tuples on disk,1852,1163,0,31416,208805888
16.94415,building index: loading tuples on disk,1852,1171,0,31622,209620992
17.111186,building index: loading tuples on disk,1852,1178,0,31830,209911808
17.282399,building index: loading tuples on disk,1852,1186,0,32046,210382848
17.459118,building index: loading tuples on disk,1852,1195,0,32268,208752640
17.631454,building index: loading tuples on disk,1852,1203,0,32490,210751488
17.80662,building index: loading tuples on disk,1852,1211,0,32714,210501632
17.98217,building index: loading tuples on disk,1852,1219,0,32936,211116032
18.152461,building index: loading tuples on disk,1852,1227,0,33142,211587072
18.320973,building index: loading tuples on disk,1852,1235,0,33349,212041728
18.492482,building index: loading tuples on disk,1852,1243,0,33566,212590592
18.667506,building index: loading tuples on disk,1852,1251,0,33778,211931136
18.834607,building index: loading tuples on disk,1852,1258,0,33983,212713472
19.001202,building index: loading tuples on disk,1852,1266,0,34194,213065728
19.175222,building index: loading tuples on disk,1852,1273,0,34397,212750336
19.347483,building index: loading tuples on disk,1852,1281,0,34596,213065728
19.573347,building index: loading tuples on disk,1852,1287,0,34762,213880832
19.769043,building index: loading tuples on disk,1852,1293,0,34916,212770816
19.958825,building index: loading tuples on disk,1852,1299,0,35083,213368832
20.143114,building index: loading tuples on disk,1852,1305,0,35255,214228992
20.323599,building index: loading tuples on disk,1852,1312,0,35444,212074496
20.506219,building index: loading tuples on disk,1852,1320,0,35641,213938176
20.680767,building index: loading tuples on disk,1852,1326,0,35814,214327296
20.864091,building index: loading tuples on disk,1852,1333,0,36001,214585344
21.043845,building index: loading tuples on disk,1852,1340,0,36187,214548480
21.214132,building index: loading tuples on disk,1852,1347,0,36369,214683648
21.388904,building index: loading tuples on disk,1852,1354,0,36561,215961600
21.565785,building index: loading tuples on disk,1852,1361,0,36754,215429120
21.742354,building index: loading tuples on disk,1852,1368,0,36956,215785472
21.914113,building index: loading tuples on disk,1852,1375,0,37149,215621632
22.08483,building index: loading tuples on disk,1852,1382,0,37333,215941120
22.264402,building index: loading tuples on disk,1852,1389,0,37517,216256512
22.446149,building index: loading tuples on disk,1852,1396,0,37701,216408064
22.62452,building index: loading tuples on disk,1852,1403,0,37895,216895488
22.797433,building index: loading tuples on disk,1852,1410,0,38085,216395776
22.972746,building index: loading tuples on disk,1852,1417,0,38279,217231360
23.145957,building index: loading tuples on disk,1852,1424,0,38471,217260032
23.314112,building index: loading tuples on disk,1852,1431,0,38660,218103808
23.483384,building index: loading tuples on disk,1852,1439,0,38854,218075136
23.655961,building index: loading tuples on disk,1852,1446,0,39056,218415104
23.830778,building index: loading tuples on disk,1852,1454,0,39258,217890816
24.003747,building index: loading tuples on disk,1852,1461,0,39457,218275840
24.177112,building index: loading tuples on disk,1852,1468,0,39653,218501120
24.343829,building index: loading tuples on disk,1852,1475,0,39850,219049984
24.519189,building index: loading tuples on disk,1852,1483,0,40055,219156480
24.699217,building index: loading tuples on disk,1852,1491,0,40267,220078080
24.879848,building index: loading tuples on disk,1852,1499,0,40473,220475392
25.053145,building index: loading tuples on disk,1852,1506,0,40670,219693056
25.225855,building index: loading tuples on disk,1852,1513,0,40863,219455488
25.39742,building index: loading tuples on disk,1852,1521,0,41078,221020160
25.56699,building index: loading tuples on disk,1852,1528,0,41276,220549120
25.740759,building index: loading tuples on disk,1852,1536,0,41482,221048832
25.905251,building index: loading tuples on disk,1852,1543,0,41678,221175808
26.070511,building index: loading tuples on disk,1852,1550,0,41875,222199808
26.242279,building index: loading tuples on disk,1852,1558,0,42074,221716480
26.41038,building index: loading tuples on disk,1852,1565,0,42273,221982720
26.577488,building index: loading tuples on disk,1852,1573,0,42480,119197696
26.76621,building index: loading tuples on disk,1852,1580,0,42680,119365632
26.942668,building index: loading tuples on disk,1852,1588,0,42878,119742464
27.115571,building index: loading tuples on disk,1852,1595,0,43077,119947264
27.292507,building index: loading tuples on disk,1852,1602,0,43269,120479744
27.464094,building index: loading tuples on disk,1852,1609,0,43461,120410112
27.630714,building index: loading tuples on disk,1852,1616,0,43641,120496128
27.797423,building index: loading tuples on disk,1852,1623,0,43840,121786368
27.974376,building index: loading tuples on disk,1852,1631,0,44042,121524224
28.148211,building index: loading tuples on disk,1852,1638,0,44227,121430016
28.354277,building index: loading tuples on disk,1852,1645,0,44423,121688064
28.526938,building index: loading tuples on disk,1852,1652,0,44612,121864192
28.694064,building index: loading tuples on disk,1852,1659,0,44804,121843712
28.870264,building index: loading tuples on disk,1852,1666,0,45002,122003456
29.039935,building index: loading tuples on disk,1852,1673,0,45188,123486208
29.215768,building index: loading tuples on disk,1852,1680,0,45384,122667008
29.38755,building index: loading tuples on disk,1852,1687,0,45574,123457536
29.556968,building index: loading tuples on disk,1852,1694,0,45754,122593280
29.73263,building index: loading tuples on disk,1852,1702,0,45954,122626048
29.898772,building index: loading tuples on disk,1852,1709,0,46143,124121088
30.074174,building index: loading tuples on disk,1852,1716,0,46339,123613184
30.245499,building index: loading tuples on disk,1852,1723,0,46531,123588608
30.414064,building index: loading tuples on disk,1852,1730,0,46716,123781120
30.584622,building index: loading tuples on disk,1852,1737,0,46901,123367424
30.75796,building index: loading tuples on disk,1852,1744,0,47097,124489728
30.933925,building index: loading tuples on disk,1852,1751,0,47299,124497920
31.108147,building index: loading tuples on disk,1852,1758,0,47491,125054976
31.288467,building index: loading tuples on disk,1852,1766,0,47682,125177856
31.459634,building index: loading tuples on disk,1852,1773,0,47872,125521920
