elapsed_seconds,phase,blocks_total,blocks_done,tuples_total,tuples_done,container_memory_bytes
7.230924,building index: loading tuples in memory,3704,1577,0,42601,143110144
7.31072,building index: loading tuples in memory,3704,1592,0,42988,143564800
7.393844,building index: loading tuples in memory,3704,1606,0,43384,144556032
7.478438,building index: loading tuples in memory,3704,1621,0,43790,144191488
7.561104,building index: loading tuples in memory,3704,1636,0,44196,144609280
7.64257,building index: loading tuples in memory,3704,1651,0,44588,145170432
7.724297,building index: loading tuples in memory,3704,1665,0,44976,144068608
7.816202,building index: loading tuples in memory,3704,1680,0,45371,146374656
7.926295,building index: loading tuples in memory,3704,1695,0,45773,146411520
8.023352,building index: loading tuples in memory,3704,1709,0,46151,146608128
8.118274,building index: loading tuples in memory,3704,1722,0,46498,146300928
8.211243,building index: loading tuples in memory,3704,1734,0,46838,147439616
8.304585,building index: loading tuples in memory,3704,1748,0,47198,148791296
8.392892,building index: loading tuples in memory,3704,1761,0,47560,148180992
8.480047,building index: loading tuples in memory,3704,1776,0,47962,148471808
8.567087,building index: loading tuples in memory,3704,1790,0,48334,149127168
8.650758,building index: loading tuples in memory,3704,1804,0,48722,150683648
8.735126,building index: loading tuples in memory,3704,1819,0,49128,148287488
8.819843,building index: loading tuples in memory,3704,1834,0,49523,150466560
8.90278,building index: loading tuples in memory,3704,1848,0,49916,150327296
8.985445,building index: loading tuples in memory,3704,1863,0,50317,151384064
9.074846,building index: loading tuples in memory,3704,1877,0,50704,151289856
9.157867,building index: loading tuples in memory,3704,1892,0,51102,151474176
9.246789,building index: loading tuples in memory,3704,1905,0,51441,151764992
9.331563,building index: loading tuples in memory,3704,1919,0,51814,152248320
9.414121,building index: loading tuples in memory,3704,1932,0,52190,152432640
9.498543,building index: loading tuples in memory,3704,1947,0,52584,151318528
9.584413,building index: loading tuples in memory,3704,1962,0,52980,153358336
9.669702,building index: loading tuples in memory,3704,1976,0,53366,154054656
9.752431,building index: loading tuples in memory,3704,1990,0,53751,153882624
9.838124,building index: loading tuples in memory,3704,2006,0,54170,154345472
9.924306,building index: loading tuples in memory,3704,2021,0,54569,154832896
10.00947,building index: loading tuples in memory,3704,2035,0,54951,155631616
10.092884,building index: loading tuples in memory,3704,2049,0,55335,156459008
10.174999,building index: loading tuples in memory,3704,2064,0,55747,156119040
10.263276,building index: loading tuples in memory,3704,2079,0,56138,156250112
10.346516,building index: loading tuples in memory,3704,2093,0,56525,156925952
10.432305,building index: loading tuples in memory,3704,2107,0,56902,155394048
10.514547,building index: loading tuples in memory,3704,2121,0,57283,157675520
10.59559,building index: loading tuples in memory,3704,2135,0,57658,157835264
10.681328,building index: loading tuples in memory,3704,2149,0,58034,158052352
10.764199,building index: loading tuples in memory,3704,2163,0,58409,158609408
10.847086,building index: loading tuples in memory,3704,2177,0,58791,159510528
10.928249,building index: loading tuples in memory,3704,2190,0,59151,160604160
11.009545,building index: loading tuples in memory,3704,2204,0,59525,160116736
11.092499,building index: loading tuples in memory,3704,2218,0,59906,160948224
11.174863,building index: loading tuples in memory,3704,2232,0,60278,160260096
11.256105,building index: loading tuples in memory,3704,2246,0,60667,161730560
11.341814,building index: loading tuples in memory,3704,2261,0,61057,161480704
11.426244,building index: loading tuples in memory,3704,2275,0,61432,161509376
11.50763,building index: loading tuples in memory,3704,2290,0,61842,161685504
11.600012,building index: loading tuples in memory,3704,2304,0,62224,162025472
11.685486,building index: loading tuples in memory,3704,2319,0,62629,162516992
11.774096,building index: loading tuples in memory,3704,2334,0,63021,163520512
11.857947,building index: loading tuples in memory,3704,2347,0,63388,163282944
11.939894,building index: loading tuples in memory,3704,2361,0,63765,163995648
12.023063,building index: loading tuples in memory,3704,2376,0,64165,164560896
12.109581,building index: loading tuples in memory,3704,2390,0,64555,164757504
12.195172,building index: loading tuples in memory,3704,2405,0,64949,163512320
12.278621,building index: loading tuples in memory,3704,2419,0,65331,165724160
12.359653,building index: loading tuples in memory,3704,2434,0,65718,165928960
12.44654,building index: loading tuples in memory,3704,2448,0,66103,166625280
12.527415,building index: loading tuples in memory,3704,2462,0,66486,167718912
12.611907,building index: loading tuples in memory,3704,2477,0,66879,167305216
12.698544,building index: loading tuples in memory,3704,2491,0,67269,167731200
12.785898,building index: loading tuples in memory,3704,2505,0,67653,168902656
12.867549,building index: loading tuples in memory,3704,2519,0,68030,169046016
12.946967,building index: loading tuples in memory,3704,2533,0,68394,169050112
13.027018,building index: loading tuples in memory,3704,2547,0,68770,169541632
13.111349,building index: loading tuples in memory,3704,2561,0,69152,169930752
13.19752,building index: loading tuples in memory,3704,2574,0,69521,168173568
13.280828,building index: loading tuples in memory,3704,2588,0,69891,170283008
13.36276,building index: loading tuples in memory,3704,2602,0,70261,170696704
13.443993,building index: loading tuples in memory,3704,2615,0,70617,171024384
13.526678,building index: loading tuples in memory,3704,2630,0,71011,171233280
13.611322,building index: loading tuples in memory,3704,2643,0,71368,171913216
13.690632,building index: loading tuples in memory,3704,2656,0,71728,171753472
13.773482,building index: loading tuples in memory,3704,2670,0,72104,171982848
