elapsed_seconds,phase,blocks_total,blocks_done,tuples_total,tuples_done,tuple_progress_percent,container_memory_bytes
0.005534,building index: loading tuples in memory,0,0,0,0,0.0,1913323520
0.618949,building index: loading tuples in memory,65776,500,0,9708,0.82,3743870976
1.232426,building index: loading tuples in memory,65776,1093,0,19375,1.637,3743404032
1.837603,building index: loading tuples in memory,65776,1617,0,28670,2.422,3743604736
2.482112,building index: loading tuples in memory,65776,2061,0,37027,3.129,3743428608
3.0874,building index: loading tuples in memory,65776,2452,0,44269,3.74,3743518720
3.702799,building index: loading tuples in memory,65776,2831,0,50959,4.306,3743494144
4.342767,building index: loading tuples in memory,65776,3212,0,57827,4.886,3742838784
4.962902,building index: loading tuples in memory,65776,3619,0,64306,5.433,3743473664
5.583311,building index: loading tuples in memory,65776,3929,0,70677,5.972,3743526912
6.211457,building index: loading tuples in memory,65776,4304,0,77114,6.516,3743551488
6.818043,building index: loading tuples in memory,65776,4685,0,83843,7.084,3743432704
7.421569,building index: loading tuples in memory,65776,5063,0,90419,7.64,3743490048
8.031136,building index: loading tuples in memory,65776,5360,0,96090,8.119,3743817728
8.71914,building index: loading tuples in memory,65776,5734,0,102429,8.655,3743395840
9.317476,building index: loading tuples in memory,65776,6045,0,108884,9.2,3743428608
9.947598,building index: loading tuples in memory,65776,6412,0,114804,9.7,3743510528
10.553888,building index: loading tuples in memory,65776,6713,0,120714,10.2,3743535104
11.163243,building index: loading tuples in memory,65776,7078,0,126582,10.695,3743453184
11.76592,building index: loading tuples in memory,65776,7383,0,132539,11.199,3743723520
12.366368,building index: loading tuples in memory,65776,7690,0,138653,11.715,3743281152
13.019546,building index: loading tuples in memory,65776,7993,0,144504,12.21,3743629312
13.620815,building index: loading tuples in memory,65776,8368,0,150821,12.743,3747033088
14.247715,building index: loading tuples in memory,65776,8670,0,156608,13.232,3743567872
14.874268,building index: loading tuples in memory,65776,9039,0,162498,13.73,3743387648
15.483617,building index: loading tuples in memory,65776,9343,0,168369,14.226,3743469568
16.082867,building index: loading tuples in memory,65776,9706,0,174050,14.706,3744075776
16.69019,building index: loading tuples in memory,65776,10082,0,180355,15.239,2080411648
17.419427,building index: loading tuples in memory,65776,10317,0,186000,15.716,2089496576
18.029283,building index: loading tuples in memory,65776,10614,0,191541,16.184,2093772800
18.654864,building index: loading tuples in memory,65776,10981,0,197350,16.675,2093887488
19.276725,building index: loading tuples in memory,65776,11268,0,202335,17.096,2098851840
19.891324,building index: loading tuples in memory,65776,11570,0,208121,17.585,2103521280
20.496492,building index: loading tuples in memory,65776,11936,0,213945,18.077,2103910400
21.112949,building index: loading tuples in memory,65776,12232,0,219477,18.545,2108600320
21.724697,building index: loading tuples in memory,65776,12530,0,225003,19.011,2109652992
22.334214,building index: loading tuples in memory,65776,12873,0,231302,19.544,2113720320
23.029681,building index: loading tuples in memory,65776,13139,0,236975,20.023,2117996544
23.694402,building index: loading tuples in memory,65776,13433,0,242391,20.481,2118594560
24.308378,building index: loading tuples in memory,65776,13719,0,247458,20.909,2123345920
24.962206,building index: loading tuples in memory,65776,14085,0,253186,21.393,2124443648
25.606009,building index: loading tuples in memory,65776,14378,0,258653,21.855,2128932864
26.24198,building index: loading tuples in memory,65776,14678,0,264417,22.342,2133868544
26.870592,building index: loading tuples in memory,65776,15043,0,270273,22.836,2133979136
27.472499,building index: loading tuples in memory,65776,15335,0,275709,23.296,2138640384
28.08814,building index: loading tuples in memory,65776,15630,0,281302,23.768,2138828800
28.696546,building index: loading tuples in memory,65776,15925,0,286885,24.24,2143498240
29.298458,building index: loading tuples in memory,65776,16220,0,292374,24.704,2148405248
29.909074,building index: loading tuples in memory,65776,16576,0,297758,25.159,2148933632
30.520499,building index: loading tuples in memory,65776,16869,0,303180,25.617,2153394176
31.131274,building index: loading tuples in memory,65776,17163,0,308660,26.08,2154188800
31.755779,building index: loading tuples in memory,65776,17455,0,314142,26.543,2158407680
32.363143,building index: loading tuples in memory,65776,17742,0,319271,26.977,2163281920
32.963837,building index: loading tuples in memory,65776,18038,0,324855,27.448,2163523584
33.562124,building index: loading tuples in memory,65776,18332,0,330278,27.907,2167717888
34.1699,building index: loading tuples in memory,65776,18620,0,335318,28.332,2168647680
34.78576,building index: loading tuples in memory,65776,18876,0,340488,28.769,2173169664
35.388063,building index: loading tuples in memory,65776,19236,0,346008,29.236,2177634304
35.996963,building index: loading tuples in memory,65776,19523,0,351148,29.67,2177957888
36.604663,building index: loading tuples in memory,65776,19810,0,356263,30.102,2182606848
37.214027,building index: loading tuples in memory,65776,20100,0,361468,30.542,2183016448
37.824481,building index: loading tuples in memory,65776,20390,0,366717,30.985,2187522048
38.439457,building index: loading tuples in memory,65776,20682,0,372061,31.437,2187927552
39.04726,building index: loading tuples in memory,65776,20971,0,377295,31.879,2192547840
39.650727,building index: loading tuples in memory,65776,21263,0,382744,32.34,2193231872
40.259151,building index: loading tuples in memory,65776,21556,0,388210,32.801,2197434368
40.870637,building index: loading tuples in memory,65776,21844,0,393357,33.236,2202046464
41.475284,building index: loading tuples in memory,65776,22126,0,398197,33.645,2202497024
42.06906,building index: loading tuples in memory,65776,22417,0,403522,34.095,2207289344
42.680108,building index: loading tuples in memory,65776,22700,0,408493,34.515,2207420416
43.287761,building index: loading tuples in memory,65776,22987,0,413634,34.95,2212634624
43.902234,building index: loading tuples in memory,65776,23275,0,418752,35.382,2212962304
44.514951,building index: loading tuples in memory,65776,23561,0,423814,35.81,2217611264
45.125396,building index: loading tuples in memory,65776,23850,0,429070,36.254,2222014464
45.74158,building index: loading tuples in memory,65776,24138,0,434259,36.692,2222669824
46.339271,building index: loading tuples in memory,65776,24428,0,439540,37.139,2227134464
46.947757,building index: loading tuples in memory,65776,24719,0,444867,37.589,2227834880
47.559737,building index: loading tuples in memory,65776,25004,0,449826,38.008,2232102912
48.164373,building index: loading tuples in memory,65776,25293,0,455100,38.453,2232082432
48.771387,building index: loading tuples in memory,65776,25578,0,460198,38.884,2236923904
49.383596,building index: loading tuples in memory,65776,25862,0,465163,39.304,2237677568
49.999584,building index: loading tuples in memory,65776,26145,0,470194,39.729,2242027520
50.615407,building index: loading tuples in memory,65776,26432,0,475288,40.159,2246524928
51.220267,building index: loading tuples in memory,65776,26653,0,480302,40.583,2247159808
51.818643,building index: loading tuples in memory,65776,26938,0,485312,41.006,2251485184
52.42487,building index: loading tuples in memory,65776,27223,0,490350,41.432,2251956224
53.033686,building index: loading tuples in memory,65776,27514,0,495662,41.881,2256539648
53.635952,building index: loading tuples in memory,65776,27800,0,500746,42.31,2257203200
54.245474,building index: loading tuples in memory,65776,28073,0,505042,42.673,2261639168
54.857536,building index: loading tuples in memory,65776,28360,0,510180,43.107,2265243648
55.455267,building index: loading tuples in memory,65776,28645,0,515210,43.532,2270089216
56.07219,building index: loading tuples in memory,65776,28863,0,520033,43.94,2273632256
56.702479,building index: loading tuples in memory,65776,29143,0,524793,44.342,2274840576
57.304951,building index: loading tuples in memory,65776,29425,0,529696,44.756,2275139584
57.918246,building index: loading tuples in memory,65776,29707,0,534603,45.171,2279436288
58.518499,building index: loading tuples in memory,65776,29913,0,538755,45.522,2279702528
59.125173,building index: loading tuples in memory,65776,30199,0,543854,45.952,2284953600
59.730023,building index: loading tuples in memory,65776,30485,0,548983,46.386,2289115136
60.327957,building index: loading tuples in memory,65776,30768,0,553840,46.796,2289688576
60.925448,building index: loading tuples in memory,65776,31052,0,558765,47.212,2294259712
61.527768,building index: loading tuples in memory,65776,31339,0,563875,47.644,2294870016
62.132601,building index: loading tuples in memory,65776,31628,0,569103,48.086,2074652672
62.804047,building index: loading tuples in memory,65776,31911,0,574020,48.501,2079281152
63.418063,building index: loading tuples in memory,65776,32192,0,578784,48.904,2079711232
64.036902,building index: loading tuples in memory,65776,32406,0,583444,49.298,2084659200
64.72622,building index: loading tuples in memory,65776,32679,0,587841,49.669,2084954112
65.362963,building index: loading tuples in memory,65776,32960,0,592659,50.076,2089574400
65.967598,building index: loading tuples in memory,65776,33170,0,597081,50.45,2089861120
66.576151,building index: loading tuples in memory,65776,33453,0,601958,50.862,2094682112
67.194759,building index: loading tuples in memory,65776,33732,0,606683,51.261,2094915584
67.809789,building index: loading tuples in memory,65776,34018,0,611698,51.685,2099384320
68.412212,building index: loading tuples in memory,65776,34236,0,616550,52.095,2107617280
69.01957,building index: loading tuples in memory,65776,34516,0,621287,52.495,2104328192
69.63469,building index: loading tuples in memory,65776,34797,0,626072,52.899,2109018112
70.254367,building index: loading tuples in memory,65776,35078,0,630892,53.307,2109497344
70.86315,building index: loading tuples in memory,65776,35294,0,635627,53.707,2114166784
71.47002,building index: loading tuples in memory,65776,35574,0,640303,54.102,2118139904
72.079878,building index: loading tuples in memory,65776,35851,0,644966,54.496,2119086080
72.72385,building index: loading tuples in memory,65776,36128,0,649611,54.888,2119471104
73.350243,building index: loading tuples in memory,65776,36341,0,654173,55.274,2124034048
73.973494,building index: loading tuples in memory,65776,36618,0,658733,55.659,2123988992
74.587699,building index: loading tuples in memory,65776,36824,0,662938,56.014,2128453632
75.196683,building index: loading tuples in memory,65776,37100,0,667449,56.396,2128273408
75.821793,building index: loading tuples in memory,65776,37307,0,671647,56.75,2132828160
76.461404,building index: loading tuples in memory,65776,37575,0,675784,57.1,2132750336
77.119388,building index: loading tuples in memory,65776,37692,0,678630,57.34,2132635648
77.821887,building index: loading tuples in memory,65776,37959,0,682667,57.681,2136014848
78.450162,building index: loading tuples in memory,65776,38164,0,686852,58.035,2136244224
79.063664,building index: loading tuples in memory,65776,38446,0,691729,58.447,2140692480
79.67418,building index: loading tuples in memory,65776,38731,0,696706,58.868,2140938240
80.292532,building index: loading tuples in memory,65776,39011,0,701446,59.268,2144940032
80.910481,building index: loading tuples in memory,65776,39199,0,706416,59.688,2145394688
81.522986,building index: loading tuples in memory,65776,39517,0,711436,60.112,2148900864
82.13766,building index: loading tuples in memory,65776,39765,0,716196,60.514,2149380096
82.756065,building index: loading tuples in memory,65776,40043,0,720759,60.9,2153418752
83.368494,building index: loading tuples in memory,65776,40325,0,725604,61.309,2153603072
83.974367,building index: loading tuples in memory,65776,40613,0,730716,61.741,2157780992
84.604259,building index: loading tuples in memory,65776,40826,0,735378,62.135,2157797376
85.228729,building index: loading tuples in memory,65776,41110,0,740296,62.551,2161889280
85.825703,building index: loading tuples in memory,65776,41398,0,745444,62.986,2165686272
86.425431,building index: loading tuples in memory,65776,41682,0,750404,63.405,2165923840
87.033288,building index: loading tuples in memory,65776,41968,0,755335,63.821,2169704448
87.637542,building index: loading tuples in memory,65776,42254,0,760416,64.251,2170036224
88.239682,building index: loading tuples in memory,65776,42537,0,765307,64.664,2174537728
88.859231,building index: loading tuples in memory,65776,42820,0,770171,65.075,2174365696
89.514272,building index: loading tuples in memory,65776,43037,0,774971,65.481,2178416640
90.121328,building index: loading tuples in memory,65776,43309,0,779257,65.843,2178195456
90.752294,building index: loading tuples in memory,65776,43592,0,784114,66.253,2182983680
91.355746,building index: loading tuples in memory,65776,43872,0,788843,66.653,2182897664
