elapsed_seconds,phase,blocks_total,blocks_done,tuples_total,tuples_done,tuple_progress_percent,container_memory_bytes
0.005795,building index: loading tuples in memory,0,0,0,0,0.0,1909026816
0.82018,building index: loading tuples in memory,65776,218,0,4682,0.396,3754741760
1.56198,building index: loading tuples in memory,65776,487,0,8930,0.755,3721310208
2.276697,building index: loading tuples in memory,65776,703,0,13598,1.149,3721408512
2.969157,building index: loading tuples in memory,65776,968,0,17537,1.482,3721674752
3.66678,building index: loading tuples in memory,65776,1177,0,21885,1.849,3721732096
4.343781,building index: loading tuples in memory,65776,1461,0,26856,2.269,3721707520
5.025034,building index: loading tuples in memory,65776,1729,0,30913,2.612,3721580544
5.708128,building index: loading tuples in memory,65776,1840,0,33457,2.827,3721596928
6.652174,building index: loading tuples in memory,65776,1932,0,35012,2.958,3721428992
7.539521,building index: loading tuples in memory,65776,2039,0,37405,3.161,3721441280
8.269389,building index: loading tuples in memory,65776,2224,0,40451,3.418,3721756672
8.979556,building index: loading tuples in memory,65776,2408,0,43445,3.671,3721629696
9.694087,building index: loading tuples in memory,65776,2515,0,45800,3.87,3721555968
10.433015,building index: loading tuples in memory,65776,2704,0,49094,4.148,3722100736
11.131477,building index: loading tuples in memory,65776,2901,0,52815,4.463,3721895936
11.82981,building index: loading tuples in memory,65776,3090,0,56109,4.741,3721629696
12.521256,building index: loading tuples in memory,65776,3266,0,58708,4.96,3721887744
13.272544,building index: loading tuples in memory,65776,3379,0,61330,5.182,3722043392
14.060984,building index: loading tuples in memory,65776,3558,0,64120,5.418,3721801728
14.898268,building index: loading tuples in memory,65776,3745,0,67255,5.683,3722162176
15.580937,building index: loading tuples in memory,65776,3982,0,71372,6.031,3721740288
16.242207,building index: loading tuples in memory,65776,4145,0,74974,6.335,3721568256
16.912149,building index: loading tuples in memory,65776,4373,0,78641,6.645,3721822208
17.585436,building index: loading tuples in memory,65776,4643,0,82808,6.997,3722162176
18.255772,building index: loading tuples in memory,65776,4766,0,85991,7.266,3721666560
18.9734,building index: loading tuples in memory,65776,4938,0,88409,7.47,3722006528
19.702432,building index: loading tuples in memory,65776,5046,0,90794,7.672,3721543680
20.451888,building index: loading tuples in memory,65776,5219,0,93221,7.877,3721289728
21.183229,building index: loading tuples in memory,65776,5329,0,95668,8.083,3722162176
21.898232,building index: loading tuples in memory,65776,5533,0,99641,8.419,3722100736
22.588545,building index: loading tuples in memory,65776,5798,0,103533,8.748,2550730752
23.298305,building index: loading tuples in memory,65776,5916,0,106318,8.983,2062954496
23.983859,building index: loading tuples in memory,65776,6146,0,110005,9.295,2068271104
24.658709,building index: loading tuples in memory,65776,6338,0,113438,9.585,2073067520
25.365003,building index: loading tuples in memory,65776,6446,0,115780,9.783,2073722880
26.080366,building index: loading tuples in memory,65776,6521,0,118069,9.976,2073976832
26.823382,building index: loading tuples in memory,65776,6691,0,120285,10.163,2074595328
27.557156,building index: loading tuples in memory,65776,6790,0,122164,10.322,2079567872
28.270744,building index: loading tuples in memory,65776,6983,0,125606,10.613,2079805440
28.966628,building index: loading tuples in memory,65776,7182,0,129404,10.934,2080583680
29.651823,building index: loading tuples in memory,65776,7372,0,132682,11.211,2084749312
30.333246,building index: loading tuples in memory,65776,7572,0,136506,11.534,2085625856
30.995949,building index: loading tuples in memory,65776,7767,0,140117,11.839,2089865216
